locationid,TypesofArt,Amount,site,room,publicaccess,description,unitposition,objectid,title_x,displaydate_x,creditline_x,classification_x,iiifthumburl,constituentid,displayorder,role,visualbrowsernationality,forwarddisplayname,visualbrowsernationality.1,title_y,beginyear,medium,creditline_y,classification_y
8576,painting,1,West Building,M-067,1,West Main Floor Gallery 67,S,56574,Beach at Beverly,c. 1869/1872,"Gift of Frederick Sturges, Jr.",Painting,"https://api.nga.gov/iiif/e36f10fe-8366-4753-a447-a9467fb4de32/full/!200,200/0/default.jpg",1434,1,artist,American,John Frederick Kensett,American,Beach at Beverly,1869,oil on canvas,"Gift of Frederick Sturges, Jr.",Painting
8576,painting,1,West Building,M-067,1,West Main Floor Gallery 67,S,117958,The Last Valley - Paradise Rocks,1867-1868,Gaillard F. Ravenel and Frances P. Smyth-Ravenel Fund,Painting,"https://api.nga.gov/iiif/e00c42f9-6caa-4e4b-99c3-d347f8fcba8b/full/!200,200/0/default.jpg",1446,1,painter,American,John La Farge,American,The Last Valley - Paradise Rocks,1867,oil on canvas,Gaillard F. Ravenel and Frances P. Smyth-Ravenel Fund,Painting
8576,painting,1,West Building,M-067,1,West Main Floor Gallery 67,S,130198,"Second Beach, Newport",c. 1878/1880,Paul Mellon Fund and Gift of Juliana Terian in memory of Peter G. Terian,Painting,"https://api.nga.gov/iiif/afd5c612-5852-49f1-9f10-2ce7a849e900/full/!200,200/0/default.jpg",14348,1,artist,American,Worthington Whittredge,American,"Second Beach, Newport",1878,oil on canvas,Paul Mellon Fund and Gift of Juliana Terian in memory of Peter G. Terian,Painting
8576,painting,1,West Building,M-067,1,West Main Floor Gallery 67,S,195170,On the Coast of New Jersey,1883,"Corcoran Collection (Museum Purchase, Gallery Fund)",Painting,"https://api.nga.gov/iiif/bbcdf5c0-104b-47c4-bd1c-dd4d3f66e8b7/full/!200,200/0/default.jpg",2710,1,painter,American,William Trost Richards,American,On the Coast of New Jersey,1883,oil on canvas,"Corcoran Collection (Museum Purchase, Gallery Fund)",Painting
8577,painting,1,West Building,M-067,1,West Main Floor Gallery 67,W,57611,Lumber Schooners at Evening on Penobscot Bay,1863,"Gift of Mr. and Mrs. Francis W. Hatch, Sr.",Painting,"https://api.nga.gov/iiif/bb495b04-4887-4089-973c-c8ee58f8aad4/full/!200,200/0/default.jpg",1456,1,artist,American,Fitz Henry Lane,American,Lumber Schooners at Evening on Penobscot Bay,1863,oil on canvas,"Gift of Mr. and Mrs. Francis W. Hatch, Sr.",Painting
8577,painting,1,West Building,M-067,1,West Main Floor Gallery 67,W,140908,A Quiet Day near Manchester,1873,"Paul Mellon Fund, Avalon Fund, and Gift of Jo Ann and Julian Ganz, Jr.",Painting,"https://api.nga.gov/iiif/d8f03e63-5d23-4db8-931b-35d82e8233f4/full/!200,200/0/default.jpg",27091,1,painter,American,Alfred Thompson Bricher,American,A Quiet Day near Manchester,1873,oil on canvas,"Paul Mellon Fund, Avalon Fund, and Gift of Jo Ann and Julian Ganz, Jr.",Painting
8579,painting,1,West Building,M-068,1,West Main Floor Gallery 68,E,204911,Palmer River,1885,Purchased as the Gift of Anonymous,Painting,"https://api.nga.gov/iiif/4213b1a0-1c20-48e6-add3-63973d82c62f/full/!200,200/0/default.jpg",36657,1,painter,American,Edward Mitchell Bannister,American,Palmer River,1885,oil on canvas,Purchased as the Gift of Anonymous,Painting
8579,painting,1,West Building,M-068,1,West Main Floor Gallery 68,E,61254,Wapping,1860-1864,John Hay Whitney Collection,Painting,"https://api.nga.gov/iiif/6ca3d2cf-0738-4644-9b72-2c5fea4eeeb0/full/!200,200/0/default.jpg",1974,1,artist,American,James McNeill Whistler,American,Wapping,1860,oil on canvas,John Hay Whitney Collection,Painting
8580,painting,1,West Building,M-068,1,West Main Floor Gallery 68,N,66420,Autumn,1877,Collection of Mr. and Mrs. Paul Mellon,Painting,"https://api.nga.gov/iiif/3d26f129-aa76-4f97-b64d-bc0d4157207c/full/!200,200/0/default.jpg",1401,1,artist,American,Winslow Homer,American,Autumn,1877,oil on canvas,Collection of Mr. and Mrs. Paul Mellon,Painting
8580,painting,1,West Building,M-068,1,West Main Floor Gallery 68,N,33970,Hound and Hunter,1892,Gift of Stephen C. Clark,Painting,"https://api.nga.gov/iiif/aff699f3-2ce5-4b10-b58d-0736f1ae3760/full/!200,200/0/default.jpg",1401,1,artist,American,Winslow Homer,American,Hound and Hunter,1892,oil on canvas,Gift of Stephen C. Clark,Painting
8580,painting,1,West Building,M-068,1,West Main Floor Gallery 68,N,39763,Right and Left,1909,Gift of the Avalon Foundation,Painting,"https://api.nga.gov/iiif/9ef2a890-2516-4f5a-bcc7-cc70a22125b5/full/!200,200/0/default.jpg",1401,1,artist,American,Winslow Homer,American,Right and Left,1909,oil on canvas,Gift of the Avalon Foundation,Painting
8580,painting,1,West Building,M-068,1,West Main Floor Gallery 68,N,66419,The Red School House,1873,Collection of Mr. and Mrs. Paul Mellon,Painting,"https://api.nga.gov/iiif/600fb1fc-c22e-4cb1-a6c1-74044a9fc705/full/!200,200/0/default.jpg",1401,1,artist,American,Winslow Homer,American,The Red School House,1873,oil on canvas,Collection of Mr. and Mrs. Paul Mellon,Painting
8580,painting,1,West Building,M-068,1,West Main Floor Gallery 68,N,79891,Dad's Coming!,1873,Collection of Mr. and Mrs. Paul Mellon,Painting,"https://api.nga.gov/iiif/fea92cca-bb1f-4774-ac7c-b1b114719234/full/!200,200/0/default.jpg",1401,1,painter,American,Winslow Homer,American,Dad's Coming!,1873,oil on wood,Collection of Mr. and Mrs. Paul Mellon,Painting
8580,painting,1,West Building,M-068,1,West Main Floor Gallery 68,N,164928,The Flirt,1874,Collection of Mr. and Mrs. Paul Mellon,Painting,"https://api.nga.gov/iiif/7408044a-5130-49b9-bf8e-5ef5133bad98/full/!200,200/0/default.jpg",1401,1,painter,American,Winslow Homer,American,The Flirt,1874,oil on wood,Collection of Mr. and Mrs. Paul Mellon,Painting
8580,painting,1,West Building,M-068,1,West Main Floor Gallery 68,N,164929,School Time,c. 1874,Collection of Mr. and Mrs. Paul Mellon,Painting,"https://api.nga.gov/iiif/4e2c5d2f-48a5-4119-a0ad-65b7f8e13b85/full/!200,200/0/default.jpg",1401,1,painter,American,Winslow Homer,American,School Time,1874,oil on canvas,Collection of Mr. and Mrs. Paul Mellon,Painting
8580,painting,1,West Building,M-068,1,West Main Floor Gallery 68,N,166455,Sketch of a Cottage Yard,c. 1876,"Corcoran Collection (Museum Purchase, William A. Clark Fund and through the gift of Orme Wilson)",Painting,"https://api.nga.gov/iiif/1f56dea6-546c-4576-9596-0bf20f1c60e5/full/!200,200/0/default.jpg",1401,1,painter,American,Winslow Homer,American,Sketch of a Cottage Yard,1876,oil on academy board,"Corcoran Collection (Museum Purchase, William A. Clark Fund and through the gift of Orme Wilson)",Painting
8580,painting,1,West Building,M-068,1,West Main Floor Gallery 68,N,79933,"Home, Sweet Home",c. 1863,Patrons' Permanent Fund,Painting,"https://api.nga.gov/iiif/1155a052-5f8d-4168-80dc-750ca9c5e497/full/!200,200/0/default.jpg",1401,1,painter,American,Winslow Homer,American,"Home, Sweet Home",1863,oil on canvas,Patrons' Permanent Fund,Painting
8581,painting,1,West Building,M-068,1,West Main Floor Gallery 68,S,56720,The Brown Family,1869,Gift of David Edward Finley and Margaret Eustis Finley,Painting,"https://api.nga.gov/iiif/ca3735c4-e05f-4d74-818b-45c780a0db29/full/!200,200/0/default.jpg",1423,1,artist,American,Eastman Johnson,American,The Brown Family,1869,oil on paper on canvas,Gift of David Edward Finley and Margaret Eustis Finley,Painting
8581,painting,1,West Building,M-068,1,West Main Floor Gallery 68,S,89664,The Dinner Horn (Blowing the Horn at Seaside),1870,Collection of Mr. and Mrs. Paul Mellon,Painting,"https://api.nga.gov/iiif/452e1836-9785-498f-a202-0fae2ddea167/full/!200,200/0/default.jpg",1401,1,painter,American,Winslow Homer,American,The Dinner Horn (Blowing the Horn at Seaside),1870,oil on canvas,Collection of Mr. and Mrs. Paul Mellon,Painting
8581,painting,1,West Building,M-068,1,West Main Floor Gallery 68,S,140909,On Their Way to Camp,1873,"Paul Mellon Fund and Gift of Jo Ann and Julian Ganz, Jr.",Painting,"https://api.nga.gov/iiif/7349411e-b7c9-4739-95c9-bd541af9aca6/full/!200,200/0/default.jpg",1423,1,painter,American,Eastman Johnson,American,On Their Way to Camp,1873,oil on board,"Paul Mellon Fund and Gift of Jo Ann and Julian Ganz, Jr.",Painting
8581,painting,1,West Building,M-068,1,West Main Floor Gallery 68,S,140910,Gathering Lilies,1865,"Paul Mellon Fund and Gift of Jo Ann and Julian Ganz, Jr. in Memory of Margaret and Raymond Horowitz
",Painting,"https://api.nga.gov/iiif/f3531fb2-e3eb-4c79-a0f8-3e77b99e4e9c/full/!200,200/0/default.jpg",1423,1,painter,American,Eastman Johnson,American,Gathering Lilies,1865,oil on board,"Paul Mellon Fund and Gift of Jo Ann and Julian Ganz, Jr. in Memory of Margaret and Raymond Horowitz
",Painting
8581,painting,1,West Building,M-068,1,West Main Floor Gallery 68,S,157924,"Lambs, Nantucket",1874,Collection of Mr. and Mrs. Paul Mellon,Painting,"https://api.nga.gov/iiif/2a956a8c-a9a5-4567-ab5f-f60a768ed49a/full/!200,200/0/default.jpg",1423,1,artist,American,Eastman Johnson,American,"Lambs, Nantucket",1874,oil on board,Collection of Mr. and Mrs. Paul Mellon,Painting
8581,painting,1,West Building,M-068,1,West Main Floor Gallery 68,S,166501,A Light on the Sea,1897,"Corcoran Collection (Museum Purchase, Gallery Fund)",Painting,"https://api.nga.gov/iiif/45bad99c-e7c3-49bc-be81-dc1baccaef48/full/!200,200/0/default.jpg",1401,1,artist,American,Winslow Homer,American,A Light on the Sea,1897,oil on canvas,"Corcoran Collection (Museum Purchase, Gallery Fund)",Painting
8582,painting,1,West Building,M-068,1,West Main Floor Gallery 68,W,30228,Breezing Up (A Fair Wind),1873-1876,Gift of the W. L. and May T. Mellon Foundation,Painting,"https://api.nga.gov/iiif/406b5d56-d196-4bb0-b2e0-5a2f6fd52d0a/full/!200,200/0/default.jpg",1401,1,artist,American,Winslow Homer,American,Breezing Up (A Fair Wind),1873,oil on canvas,Gift of the W. L. and May T. Mellon Foundation,Painting
8582,painting,1,West Building,M-068,1,West Main Floor Gallery 68,W,42848,The Biglin Brothers Racing,1872,Gift of Mr. and Mrs. Cornelius Vanderbilt Whitney,Painting,"https://api.nga.gov/iiif/d3fd7cec-c658-469c-9db4-69522a38afcd/full/!200,200/0/default.jpg",1260,1,artist,American,Thomas Eakins,American,The Biglin Brothers Racing,1872,oil on canvas,Gift of Mr. and Mrs. Cornelius Vanderbilt Whitney,Painting
8584,painting,1,West Building,M-069,1,West Main Floor Gallery 69,E,12197,Mother of Pearl and Silver: The Andalusian,1888(?)-1900,Harris Whittemore Collection,Painting,"https://api.nga.gov/iiif/357b1f5b-2d1b-4bb1-8246-02e38b08476a/full/!200,200/0/default.jpg",1974,1,artist,American,James McNeill Whistler,American,Mother of Pearl and Silver: The Andalusian,1888,oil on canvas,Harris Whittemore Collection,Painting
8584,painting,1,West Building,M-069,1,West Main Floor Gallery 69,E,35081,Alice Butt,c. 1895,Gift of Curt H. Reisinger,Painting,"https://api.nga.gov/iiif/a7d7601a-e81e-4eb1-bc2c-e3295c0946ca/full/!200,200/0/default.jpg",1974,1,painter,American,James McNeill Whistler,American,Alice Butt,1895,oil on canvas,Gift of Curt H. Reisinger,Painting
8584,painting,1,West Building,M-069,1,West Main Floor Gallery 69,E,45879,Gold and Brown: Self-Portrait,c. 1896-1898,Gift of Edith Stuyvesant Gerry,Painting,"https://api.nga.gov/iiif/1cda4bcd-a63a-4a4c-bbac-28e2452ffd00/full/!200,200/0/default.jpg",1974,1,artist,American,James McNeill Whistler,American,Gold and Brown: Self-Portrait,1896,oil on canvas,Gift of Edith Stuyvesant Gerry,Painting
8584,painting,1,West Building,M-069,1,West Main Floor Gallery 69,E,45880,George W. Vanderbilt,1897/1903,Gift of Edith Stuyvesant Gerry,Painting,"https://api.nga.gov/iiif/316dc014-31c7-45a7-a52e-5c90c1e8e335/full/!200,200/0/default.jpg",1974,1,artist,American,James McNeill Whistler,American,George W. Vanderbilt,1897,oil on canvas,Gift of Edith Stuyvesant Gerry,Painting
8584,painting,1,West Building,M-069,1,West Main Floor Gallery 69,E,12198,"Symphony in White, No. 1: The White Girl","1861-1863, 1872",Harris Whittemore Collection,Painting,"https://api.nga.gov/iiif/4133ddae-6de0-4e9f-8ded-a43b2ac6c8c1/full/!200,200/0/default.jpg",1974,1,artist,American,James McNeill Whistler,American,"Symphony in White, No. 1: The White Girl",1861,oil on canvas,Harris Whittemore Collection,Painting
8585,painting,1,West Building,M-069,1,West Main Floor Gallery 69,N,57491,Florence Sittenham Davey (Mrs. Randall Davey),1914,Gift of Florence S. McCormick,Painting,"https://api.nga.gov/iiif/74ef41cc-f017-4a33-9820-a9527a0a0126/full/!200,200/0/default.jpg",940,1,painter,American,George Bellows,American,Florence Sittenham Davey (Mrs. Randall Davey),1914,oil on wood,Gift of Florence S. McCormick,Painting
8585,painting,1,West Building,M-069,1,West Main Floor Gallery 69,N,61352,Little Girl in White (Queenie Burnett),1907,Collection of Mr. and Mrs. Paul Mellon,Painting,"https://api.nga.gov/iiif/f42689b5-9c2c-42b5-abb7-7598a42988f2/full/!200,200/0/default.jpg",940,1,painter,American,George Bellows,American,Little Girl in White (Queenie Burnett),1907,oil on canvas,Collection of Mr. and Mrs. Paul Mellon,Painting
8587,painting,1,West Building,M-069,1,West Main Floor Gallery 69,W,166425,Sita and Sarita,c. 1921,"Corcoran Collection (Museum Purchase, William A. Clark Fund)",Painting,"https://api.nga.gov/iiif/c41c0a92-6587-45ff-bd9c-84fb1213d76c/full/!200,200/0/default.jpg",22241,1,painter,American,Cecilia Beaux,American,Sita and Sarita,1916,oil on canvas,"Corcoran Collection (Museum Purchase, William A. Clark Fund)",Painting
8587,painting,1,West Building,M-069,1,West Main Floor Gallery 69,W,166446,Singing a Pathetic Song,1881,"Corcoran Collection (Museum Purchase, Gallery Fund)",Painting,"https://api.nga.gov/iiif/7797b2c1-a444-44d6-ad8b-714f0403a7d9/full/!200,200/0/default.jpg",1260,1,painter,American,Thomas Eakins,American,Singing a Pathetic Song,1881,oil on canvas,"Corcoran Collection (Museum Purchase, Gallery Fund)",Painting
8587,painting,1,West Building,M-069,1,West Main Floor Gallery 69,W,166470,Margaret Stuyvesant Rutherfurd White (Mrs. Henry White),1883,Corcoran Collection (Gift of John Campbell White),Painting,"https://api.nga.gov/iiif/65f8a676-7e7a-4b1d-9e38-569fe9c8b29e/full/!200,200/0/default.jpg",1858,1,painter,American,John Singer Sargent,American,Margaret Stuyvesant Rutherfurd White (Mrs. Henry White),1883,oil on canvas,Corcoran Collection (Gift of John Campbell White),Painting
8589,painting,1,West Building,M-069-A,1,West Main Floor Gallery 69 A,E,71370,Fruit Still Life with Chinese Export Basket,1824,"Gift of Mr. and Mrs. Thomas M. Evans, in Honor of the 50th Anniversary of the National Gallery of Art",Painting,"https://api.nga.gov/iiif/c2c3e6e1-2d82-46a9-81a3-040a0eeae5a3/full/!200,200/0/default.jpg",6676,1,artist,American,James Peale,American,Fruit Still Life with Chinese Export Basket,1824,oil on wood,"Gift of Mr. and Mrs. Thomas M. Evans, in Honor of the 50th Anniversary of the National Gallery of Art",Painting
8589,painting,1,West Building,M-069-A,1,West Main Floor Gallery 69 A,E,110101,A Dessert,1814,"Gift of Jo Ann and Julian Ganz, Jr. in memory of Franklin D. Murphy",Painting,"https://api.nga.gov/iiif/970feb51-ee9f-422f-a6ba-e13a3d708c4c/full/!200,200/0/default.jpg",23551,1,painter,American,Raphaelle Peale,American,A Dessert,1814,oil on wood,"Gift of Jo Ann and Julian Ganz, Jr. in memory of Franklin D. Murphy",Painting
8589,painting,1,West Building,M-069-A,1,West Main Floor Gallery 69 A,E,110275,Breakfast,c. 1890s,Collection of Mr. and Mrs. Paul Mellon,Painting,"https://api.nga.gov/iiif/8351dc49-79ea-4826-8bd4-ffde17d2e21f/full/!200,200/0/default.jpg",1780,1,painter,American,John Frederick Peto,American,Breakfast,1890,oil on academy board,Collection of Mr. and Mrs. Paul Mellon,Painting
8589,painting,1,West Building,M-069-A,1,West Main Floor Gallery 69 A,E,110276,An English Breakfast,c. 1890s,Collection of Mr. and Mrs. Paul Mellon,Painting,"https://api.nga.gov/iiif/8aa9f97e-ab5f-4d0e-aa9c-248784f7df58/full/!200,200/0/default.jpg",1780,1,painter,American,John Frederick Peto,American,An English Breakfast,1890,oil on academy board,Collection of Mr. and Mrs. Paul Mellon,Painting
8589,painting,1,West Building,M-069-A,1,West Main Floor Gallery 69 A,E,110277,The Old Kettle,c. 1890s,Collection of Mr. and Mrs. Paul Mellon,Painting,"https://api.nga.gov/iiif/352c1078-64f2-4097-b403-c856aa247021/full/!200,200/0/default.jpg",1780,1,painter,American,John Frederick Peto,American,The Old Kettle,1890,oil on wood,Collection of Mr. and Mrs. Paul Mellon,Painting
8589,painting,1,West Building,M-069-A,1,West Main Floor Gallery 69 A,E,110279,Still Life with Oranges and Goblet of Wine,1880-1890s,Collection of Mr. and Mrs. Paul Mellon,Painting,"https://api.nga.gov/iiif/941f147a-44c6-4d0f-9659-b8078f72bc4a/full/!200,200/0/default.jpg",1780,1,painter,American,John Frederick Peto,American,Still Life with Oranges and Goblet of Wine,1880,oil on artist's board,Collection of Mr. and Mrs. Paul Mellon,Painting
8589,painting,1,West Building,M-069-A,1,West Main Floor Gallery 69 A,E,164945,"Still Life with Apples, Sherry, and Tea Cake",1822,Collection of Mr. and Mrs. Paul Mellon,Painting,"https://api.nga.gov/iiif/7a4bba6e-7c21-42fe-bdd5-7ba7bdeffd16/full/!200,200/0/default.jpg",23551,1,artist,American,Raphaelle Peale,American,"Still Life with Apples, Sherry, and Tea Cake",1822,oil on wood,Collection of Mr. and Mrs. Paul Mellon,Painting
8589,painting,1,West Building,M-069-A,1,West Main Floor Gallery 69 A,E,164944,Strawberries and Cream,1816,Collection of Mr. and Mrs. Paul Mellon,Painting,"https://api.nga.gov/iiif/2de9fbdc-308c-4bc1-b5f6-9619ef31f98f/full/!200,200/0/default.jpg",23551,1,artist,American,Raphaelle Peale,American,Strawberries and Cream,1816,oil on wood,Collection of Mr. and Mrs. Paul Mellon,Painting
8589,painting,1,West Building,M-069-A,1,West Main Floor Gallery 69 A,E,164947,"Still Life with Cake, Lemon, Strawberries, and Glass",1890,Collection of Mr. and Mrs. Paul Mellon,Painting,"https://api.nga.gov/iiif/abe677b4-727d-441e-a2b3-60688f27fb1e/full/!200,200/0/default.jpg",1780,1,artist,American,John Frederick Peto,American,"Still Life with Cake, Lemon, Strawberries, and Glass",1890,oil on canvas,Collection of Mr. and Mrs. Paul Mellon,Painting
8590,painting,1,West Building,M-069-A,1,West Main Floor Gallery 69 A,N,93464,Giant Magnolias on a Blue Velvet Cloth,c. 1890,Gift of The Circle of the National Gallery of Art in Commemoration of its 10th Anniversary,Painting,"https://api.nga.gov/iiif/e29393c7-cdc5-431b-b3ca-7999e7205d05/full/!200,200/0/default.jpg",1381,1,painter,American,Martin Johnson Heade,American,Giant Magnolias on a Blue Velvet Cloth,1890,oil on canvas,Gift of The Circle of the National Gallery of Art in Commemoration of its 10th Anniversary,Painting
